	TCGA.G4.6321.01A.11R.1723.07	TCGA.A6.6648.01A.11R.1774.07	TCGA.CM.5344.01A.21R.1723.07	TCGA.A6.2684.11A.01R.A32Z.07	GTEX.13111.0726.SM.5DUVE	GTEX.11P7K.1526.SM.5EGI7	GTEX.WFON.1426.SM.4LVMT	GTEX.1399R.2226.SM.5P9JB	GTEX.PLZ5.1126.SM.3P613	GTEX.139TS.1926.SM.5IJFO	GTEX.QLQW.0426.SM.447A7	GTEX.S7SF.1926.SM.4AT5B	GTEX.S4P3.1226.SM.4AD4Y	GTEX.P4QT.1426.SM.3NMCX	GTEX.1399U.1926.SM.5IFH7	GTEX.Q734.1126.SM.48TZY	GTEX.11P82.1026.SM.5BC5J	GTEX.Y9LG.1526.SM.4WWDR	GTEX.Q2AI.0926.SM.48U1F	GTEX.PWN1.1426.SM.48TDF	GTEX.R55G.1226.SM.48FDC	GTEX.14E6E.1526.SM.5RQIG	GTEX.YB5E.1626.SM.5IFIQ	GTEX.X15G.1326.SM.4PQZJ	GTEX.11DXX.1826.SM.5H126	GTEX.XUJ4.2026.SM.4BOOW	GTEX.TML8.1326.SM.4DXTO	GTEX.SNOS.1226.SM.4DM5H	GTEX.111CU.1426.SM.5GZYP	GTEX.ZYWO.1626.SM.5E44H	GTEX.ZF2S.1926.SM.4WWAN	GTEX.1399S.1926.SM.5J2M5	GTEX.13D11.0826.SM.5KLZJ	GTEX.145LT.0926.SM.5LU9C	GTEX.11EM3.1526.SM.5A5KN	GTEX.Y5LM.1526.SM.4VDTA	GTEX.13O21.2426.SM.5MR4A	GTEX.WHWD.1226.SM.4OOS1	GTEX.R55D.1826.SM.48FEF	GTEX.PWCY.1026.SM.48TD4	GTEX.1122O.1526.SM.5N9CL	GTEX.13PL7.2526.SM.5IFGR	GTEX.W5WG.2426.SM.4LMI6	GTEX.U3ZN.2126.SM.4DXU1	GTEX.XBED.1526.SM.4AT5W	GTEX.131XG.1826.SM.5LZV4	GTEX.XUZC.1326.SM.4BRV2	GTEX.11I78.1226.SM.5A5K6	GTEX.TKQ2.1326.SM.4DXT9	GTEX.XV7Q.2126.SM.4BRVX	GTEX.RM2N.0926.SM.48FD1	GTEX.T5JW.1126.SM.4DM5V	GTEX.14DAR.1526.SM.5RQIX	GTEX.Y3IK.1826.SM.4WWDS	GTEX.QMRM.1226.SM.447C6	GTEX.QEL4.1926.SM.4R1JI	GTEX.Q2AH.1226.SM.48TZL	GTEX.ZLV1.1226.SM.4WWBX	GTEX.ZT9W.1826.SM.51MQX	TCGA.VQ.A8E3.01A.11R.A39E.31	TCGA.VQ.A8E2.01A.11R.A36D.31	TCGA.FP.8631.01A.11R.2402.13	TCGA.BR.8295.01A.11R.2343.13	TCGA.BR.6852.01A.11R.1884.13	TCGA.D7.8576.01A.11R.2343.13	TCGA.D7.8578.01A.21R.2343.13	TCGA.BR.8372.01A.11R.2343.13	TCGA.BR.8286.01A.12R.2343.13	TCGA.HU.8243.01A.11R.2343.13	TCGA.BR.8369.01A.11R.2343.13	TCGA.BR.8367.01A.11R.2343.13	TCGA.CD.A48A.01A.12R.A36D.31	TCGA.VQ.A94U.01A.12R.A414.31	TCGA.BR.4191.01A.02R.1131.13	TCGA.BR.8368.01A.11R.2343.13	TCGA.VQ.A8P5.01A.11R.A39E.31	TCGA.D7.8575.01A.11R.2343.13	TCGA.BR.8362.01A.11R.2343.13	TCGA.BR.8366.01A.11R.2343.13	TCGA.VQ.A8PQ.01A.11R.A414.31	TCGA.BR.8284.01A.11R.2343.13	TCGA.F1.6874.01A.11R.1884.13	TCGA.BR.8381.01A.11R.2402.13	TCGA.HU.8249.01A.11R.A36D.31	TCGA.VQ.A8DT.01A.11R.A36D.31	TCGA.BR.8363.01A.11R.2343.13	TCGA.D7.8573.01A.11R.2343.13	TCGA.RD.A7BW.01A.11R.A32D.31	TCGA.BR.8296.01A.11R.2343.13	TCGA.BR.8683.01A.11R.2402.13	TCGA.D7.8572.01A.11R.2343.13	TCGA.D7.6817.01A.11R.1884.13	TCGA.HJ.7597.01A.21R.2203.13	TCGA.D7.A747.01A.22R.A33Y.31
POTEC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.31	0.97	3.38	4.7	0.66	0.34	0.75	1.58	2.01	7.28	0.74	0.72	4.28	0.73	5.41	1.39	4.54	0.67	2.39	1.6	1.35	1.81	1.5	0.71	1.0	1.35	1.55	2.01	2.18	6.01	1.0	2.43	2.34	3.29	3.08
PRAMEF17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.82	1.51	1.75	5.41	1.5	1.68	1.71	2.25	1.17	5.15	3.5	2.23	8.0	2.58	8.65	0.58	3.92	0.95	1.23	0.97	1.3	1.48	2.27	4.46	2.16	1.0	2.86	1.17	1.81	7.51	2.73	1.53	2.29	3.47	3.06
PRNT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.45	1.45	4.94	4.78	1.68	0.3	1.31	2.14	1.36	10.16	4.86	2.66	3.66	0.99	2.66	1.53	3.44	0.89	1.45	2.29	0.65	2.41	1.13	2.34	3.08	0.65	2.71	1.87	2.63	10.39	0.64	3.0	0.87	6.89	9.34
PRR23B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.34	1.41	1.87	6.52	3.08	1.57	0.68	2.51	4.28	7.06	1.28	1.51	6.01	0.97	0.59	1.51	2.89	0.88	0.88	0.91	0.93	2.36	3.69	3.06	3.0	0.93	0.88	1.1	0.72	10.63	2.76	1.69	5.45	7.63	3.11
RP11-113D6.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.41	1.25	2.56	4.86	1.5	1.16	0.39	1.31	6.11	10.0	2.01	1.33	5.77	0.39	5.28	2.12	5.41	0.96	1.81	2.16	1.91	2.03	1.75	1.62	4.35	0.69	2.61	1.19	2.78	10.47	2.73	0.96	2.56	4.43	1.6
RP11-332O19.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.26	1.17	3.79	7.63	3.59	1.89	2.61	2.68	3.72	12.18	4.66	1.87	9.34	1.28	3.29	3.29	5.73	3.41	1.73	1.2	2.73	3.32	2.48	5.54	4.9	2.73	2.81	2.43	2.41	16.27	2.68	3.41	2.76	5.15	3.69
RP11-480I12.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.84	3.06	12.27	11.47	3.0	1.22	2.14	1.11	6.52	18.84	4.62	1.07	7.46	2.71	10.88	2.76	4.7	3.63	1.6	1.95	2.32	2.97	2.94	5.82	4.9	1.06	2.73	2.07	3.29	14.14	2.86	3.08	4.58	5.68	2.84
RUNX1	114.36	1051.79	389.72	139.07	205.5	167.9	185.11	146.03	176.29	183.82	177.53	159.9	183.82	175.07	211.31	175.07	239.52	195.72	159.9	181.28	149.12	125.24	171.45	234.57	158.79	175.07	162.14	180.02	178.77	204.07	177.53	152.28	191.67	193.01	269.6	154.42	172.65	220.32	220.32	209.84	177.53	244.57	162.14	205.5	175.07	170.25	202.66	169.07	176.29	307.69	182.55	195.72	191.67	145.02	234.57	170.25	191.67	214.27	172.65	1277.29	1073.91	1407.55	733.19	947.83	819.3	1896.65	301.33	1119.56	1030.12	420.68	738.29	896.64	612.11	825.0	381.68	1127.35	1286.18	595.34	1883.54	1242.34	733.19	1030.12	1467.37	769.69	607.87	591.22	1617.0	1242.34	1135.2	1081.39	1498.22	728.11	332.14	802.41
SH2D4B	0.0	0.77	0.0	0.49	0.27	0.6	0.58	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.58	0.0	0.0	0.99	0.0	0.57	0.0	0.59	0.0	0.0	0.0	0.0	0.56	0.24	0.24	0.25	0.53	0.0	0.0	0.0	0.89	0.25	0.6	0.0	0.0	0.0	0.84	0.0	0.27	0.0	0.25	0.52	0.0	0.28	0.57	0.24	0.0	0.0	0.0	0.28	0.0	0.0	0.0	0.89	0.0	6.94	0.78	2.01	5.06	1.41	0.4	0.87	2.34	1.97	5.32	2.29	0.46	4.1	2.97	1.39	0.71	3.92	2.41	1.1	1.48	1.17	3.86	2.63	1.51	1.14	0.82	3.0	0.41	5.77	10.88	4.43	1.45	1.39	4.28	4.7
SLC35G3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.36	2.01	2.94	7.82	2.23	1.87	1.35	2.61	4.74	16.88	5.77	2.97	15.22	1.6	13.12	2.05	5.19	2.53	1.99	4.66	2.12	4.39	1.95	3.2	6.36	0.97	3.0	3.59	2.05	15.56	3.14	3.32	9.48	9.34	2.58
SUV39H2	46.5	242.88	128.79	74.06	86.43	104.42	85.22	87.65	77.25	92.05	94.01	88.88	100.13	100.13	88.26	63.0	111.21	69.03	120.1	119.26	61.68	27.84	80.01	70.01	63.45	105.15	92.05	84.04	91.41	104.42	135.24	45.85	72.01	100.83	116.78	84.63	73.54	90.14	115.97	77.79	45.85	98.04	81.71	102.25	101.54	60.82	88.88	105.89	89.51	100.13	88.26	71.0	78.34	129.69	144.01	124.37	111.21	63.89	36.01	356.05	234.57	107.38	656.11	183.82	153.34	177.53	336.79	366.09	518.15	204.07	165.57	251.48	336.79	178.77	194.36	500.46	90.77	132.44	187.71	108.9	169.07	159.9	198.47	242.88	180.02	297.17	269.6	175.07	251.48	223.41	279.14	185.11	190.34	147.06
TAF1L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.71	1.22	1.45	3.08	0.62	0.31	0.37	0.79	0.88	2.12	1.03	0.68	2.53	0.69	0.89	0.83	2.05	0.64	0.33	0.65	0.67	1.19	0.61	0.67	1.27	0.35	0.62	0.88	1.1	3.92	0.66	2.63	1.99	1.68	0.82
TMPRSS12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.22	2.39	4.46	5.06	0.61	1.69	0.36	1.55	3.08	10.47	2.01	1.64	12.74	1.35	3.66	0.83	2.94	1.23	1.22	2.76	0.99	1.48	2.03	3.11	3.35	1.62	0.92	2.81	2.51	7.0	1.27	2.12	2.05	2.78	2.36
TMPRSS3	103.69	5.73	1.81	8.25	27.05	49.91	55.49	68.07	53.95	43.94	50.63	67.59	43.32	43.94	47.17	39.5	21.47	38.67	73.54	25.17	102.25	29.06	63.89	37.59	66.18	61.25	24.28	32.13	100.83	43.94	31.67	115.16	48.18	51.35	63.89	95.34	80.57	32.36	57.89	30.78	119.26	127.0	40.36	63.0	82.87	81.14	57.08	27.25	80.57	55.89	71.5	27.64	29.91	40.07	62.56	59.13	16.15	53.57	30.12	3491.39	178.77	579.04	90.14	2075.59	802.41	332.14	115.16	2287.2	1617.0	150.17	96.01	2935.74	819.3	389.72	161.02	567.1	1437.15	7.69	271.48	154.42	94.67	928.3	825.0	77.79	1104.13	2502.97	43.32	234.57	2303.12	198.47	189.02	500.46	2682.69	11.38
WDR87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.56	3.23	4.03	15.11	0.89	1.1	1.62	1.25	5.06	22.75	1.0	1.83	3.06	0.36	6.26	0.56	6.41	0.91	1.45	0.93	1.81	1.16	1.39	1.53	2.84	0.96	1.17	0.59	2.94	11.64	0.65	7.17	1.93	5.45	3.5
WNT8A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.38	1.23	4.17	3.96	0.0	1.97	1.06	1.57	1.46	5.02	1.04	1.33	8.85	0.69	1.77	2.41	4.82	0.64	1.23	0.97	0.35	0.92	2.58	3.69	2.78	1.0	1.23	0.31	7.0	8.85	0.34	1.55	5.23	3.56	1.22
ZBTB8B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.66	4.58	2.63	3.96	0.99	0.93	0.78	1.62	5.77	8.06	2.07	1.39	4.98	0.77	3.66	1.17	3.76	0.69	0.69	2.23	1.38	2.39	1.81	2.27	1.64	0.74	1.87	1.79	2.56	7.11	1.04	4.1	2.1	3.32	1.66
ZNRF4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.91	1.2	0.0	9.34	1.95	0.0	0.0	1.69	2.25	17.51	3.99	3.0	2.97	1.33	3.44	0.74	6.73	0.0	2.36	0.85	0.46	0.42	1.55	10.16	2.89	1.69	2.76	0.0	2.39	14.78	1.66	0.83	6.94	11.21	3.14
ZSCAN5C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.36	0.96	2.07	4.9	0.33	0.31	1.08	2.1	2.86	11.73	2.39	2.01	5.5	2.03	1.22	1.93	3.86	1.57	0.65	1.3	0.68	1.23	2.07	1.97	1.93	0.0	3.29	0.61	2.23	12.0	0.35	1.27	3.5	7.75	2.03
